%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq
1682998239388074159,30,1682998239388074159,camera_1,40
1682998239394630193,31,1682998239394630193,camera_1,41
1682998239401527404,32,1682998239401527404,camera_1,42
1682998239408026695,33,1682998239408026695,camera_1,43
1682998239414797067,34,1682998239414797067,camera_1,44
1682998239421587228,35,1682998239421587228,camera_1,45
1682998239428232192,36,1682998239428232192,camera_1,46
1682998239434876680,37,1682998239434876680,camera_1,47
1682998239441626071,38,1682998239441626071,camera_1,48
1682998239448378086,39,1682998239448378086,camera_1,49
1682998239455045700,40,1682998239455045700,camera_1,50
1682998239461539030,41,1682998239461539030,camera_1,51
1682998239468306541,42,1682998239468306541,camera_1,52
1682998239474848508,43,1682998239474848508,camera_1,53
1682998239481584548,44,1682998239481584548,camera_1,54
1682998239488252639,45,1682998239488252639,camera_1,55
1682998239500941276,46,1682998239500941276,camera_1,57
1682998239507302999,47,1682998239507302999,camera_1,58
1682998239514475822,48,1682998239514475822,camera_1,59
1682998239521674633,49,1682998239521674633,camera_1,60
1682998239527970314,50,1682998239527970314,camera_1,61
1682998239534657001,51,1682998239534657001,camera_1,62
1682998239540951013,52,1682998239540951013,camera_1,63
1682998239554689645,53,1682998239554689645,camera_1,65
1682998239568109035,54,1682998239568109035,camera_1,67
1682998239581552028,55,1682998239581552028,camera_1,69
1682998239588244915,56,1682998239588244915,camera_1,70
1682998239594896078,57,1682998239594896078,camera_1,71
1682998239601258277,58,1682998239601258277,camera_1,72
1682998239607893705,59,1682998239607893705,camera_1,73
1682998239614464521,60,1682998239614464521,camera_1,74
1682998239621700525,61,1682998239621700525,camera_1,75
1682998239628240823,62,1682998239628240823,camera_1,76
1682998239634675741,63,1682998239634675741,camera_1,77
1682998239641519546,64,1682998239641519546,camera_1,78
1682998239648069381,65,1682998239648069381,camera_1,79
1682998239654738187,66,1682998239654738187,camera_1,80
1682998239661440610,67,1682998239661440610,camera_1,81
1682998239668152093,68,1682998239668152093,camera_1,82
1682998239674854993,69,1682998239674854993,camera_1,83
1682998239681636095,70,1682998239681636095,camera_1,84
1682998239688138484,71,1682998239688138484,camera_1,85
1682998239694795608,72,1682998239694795608,camera_1,86
1682998239701139211,73,1682998239701139211,camera_1,87
1682998239707875490,74,1682998239707875490,camera_1,88
1682998239714771509,75,1682998239714771509,camera_1,89
1682998239721714019,76,1682998239721714019,camera_1,90
1682998239728229045,77,1682998239728229045,camera_1,91
1682998239734841585,78,1682998239734841585,camera_1,92
1682998239741551637,79,1682998239741551637,camera_1,93
1682998239748167514,80,1682998239748167514,camera_1,94
1682998239755088090,81,1682998239755088090,camera_1,95
1682998239761368513,82,1682998239761368513,camera_1,96
1682998239768117189,83,1682998239768117189,camera_1,97
1682998239774629831,84,1682998239774629831,camera_1,98
1682998239781443357,85,1682998239781443357,camera_1,99
1682998239788052082,86,1682998239788052082,camera_1,100
1682998239794683933,87,1682998239794683933,camera_1,101
1682998239801451444,88,1682998239801451444,camera_1,102
1682998239808046340,89,1682998239808046340,camera_1,103
1682998239814699888,90,1682998239814699888,camera_1,104
1682998239821285009,91,1682998239821285009,camera_1,105
1682998239834822416,92,1682998239834822416,camera_1,107
1682998239847865104,93,1682998239847865104,camera_1,109
1682998239854330778,94,1682998239854330778,camera_1,110
1682998239861103773,95,1682998239861103773,camera_1,111
1682998239868172645,96,1682998239868172645,camera_1,112
1682998239874914407,97,1682998239874914407,camera_1,113
1682998239888042688,98,1682998239888042688,camera_1,115
1682998239894560098,99,1682998239894560098,camera_1,116
1682998239900996923,100,1682998239900996923,camera_1,117
1682998239907824039,101,1682998239907824039,camera_1,118
1682998239914793491,102,1682998239914793491,camera_1,119
