%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq
1684968503019610643,24,1684968503019610643,camera_1,26
1684968503028991222,25,1684968503028991222,camera_1,27
1684968503039076805,26,1684968503039076805,camera_1,28
1684968503049179792,27,1684968503049179792,camera_1,29
1684968503059198617,28,1684968503059198617,camera_1,30
1684968503069125175,29,1684968503069125175,camera_1,31
1684968503079112291,30,1684968503079112291,camera_1,32
1684968503089002847,31,1684968503089002847,camera_1,33
1684968503099055767,32,1684968503099055767,camera_1,34
1684968503109029769,33,1684968503109029769,camera_1,35
1684968503119090318,34,1684968503119090318,camera_1,36
1684968503129076957,35,1684968503129076957,camera_1,37
1684968503139296293,36,1684968503139296293,camera_1,38
1684968503149199724,37,1684968503149199724,camera_1,39
1684968503159188747,38,1684968503159188747,camera_1,40
1684968503169219017,39,1684968503169219017,camera_1,41
1684968503179178953,40,1684968503179178953,camera_1,42
1684968503189159154,41,1684968503189159154,camera_1,43
1684968503199117422,42,1684968503199117422,camera_1,44
1684968503208759546,43,1684968503208759546,camera_1,45
1684968503218873262,44,1684968503218873262,camera_1,46
1684968503229022264,45,1684968503229022264,camera_1,47
1684968503239182233,46,1684968503239182233,camera_1,48
1684968503249122381,47,1684968503249122381,camera_1,49
1684968503259201765,48,1684968503259201765,camera_1,50
1684968503269045829,49,1684968503269045829,camera_1,51
1684968503279047727,50,1684968503279047727,camera_1,52
1684968503289118528,51,1684968503289118528,camera_1,53
1684968503299002170,52,1684968503299002170,camera_1,54
1684968503309093713,53,1684968503309093713,camera_1,55
1684968503319112777,54,1684968503319112777,camera_1,56
1684968503329172134,55,1684968503329172134,camera_1,57
1684968503339134693,56,1684968503339134693,camera_1,58
1684968503349237442,57,1684968503349237442,camera_1,59
1684968503359103918,58,1684968503359103918,camera_1,60
1684968503368859291,59,1684968503368859291,camera_1,61
1684968503379030466,60,1684968503379030466,camera_1,62
1684968503389068126,61,1684968503389068126,camera_1,63
1684968503399080276,62,1684968503399080276,camera_1,64
1684968503409083127,63,1684968503409083127,camera_1,65
1684968503419060945,64,1684968503419060945,camera_1,66
1684968503429045438,65,1684968503429045438,camera_1,67
1684968503439024925,66,1684968503439024925,camera_1,68
1684968503449144840,67,1684968503449144840,camera_1,69
1684968503459095954,68,1684968503459095954,camera_1,70
1684968503469174623,69,1684968503469174623,camera_1,71
1684968503479120731,70,1684968503479120731,camera_1,72
1684968503489130496,71,1684968503489130496,camera_1,73
1684968503499123811,72,1684968503499123811,camera_1,74
1684968503509145259,73,1684968503509145259,camera_1,75
1684968503519093990,74,1684968503519093990,camera_1,76
1684968503529156446,75,1684968503529156446,camera_1,77
1684968503539041996,76,1684968503539041996,camera_1,78
1684968503549190282,77,1684968503549190282,camera_1,79
1684968503559007883,78,1684968503559007883,camera_1,80
1684968503568906307,79,1684968503568906307,camera_1,81
1684968503578837871,80,1684968503578837871,camera_1,82
1684968503589030504,81,1684968503589030504,camera_1,83
1684968503599241733,82,1684968503599241733,camera_1,84
1684968503609400510,83,1684968503609400510,camera_1,85
1684968503619370222,84,1684968503619370222,camera_1,86
1684968503629502058,85,1684968503629502058,camera_1,87
1684968503639219999,86,1684968503639219999,camera_1,88
1684968503649348974,87,1684968503649348974,camera_1,89
1684968503659063577,88,1684968503659063577,camera_1,90
1684968503669064044,89,1684968503669064044,camera_1,91
1684968503679069280,90,1684968503679069280,camera_1,92
1684968503689120292,91,1684968503689120292,camera_1,93
1684968503698893547,92,1684968503698893547,camera_1,94
1684968503709224939,93,1684968503709224939,camera_1,95
1684968503719202041,94,1684968503719202041,camera_1,96
1684968503729039907,95,1684968503729039907,camera_1,97
1684968503739124059,96,1684968503739124059,camera_1,98
1684968503749198913,97,1684968503749198913,camera_1,99
1684968503759057044,98,1684968503759057044,camera_1,100
1684968503769056320,99,1684968503769056320,camera_1,101
1684968503779214859,100,1684968503779214859,camera_1,102
1684968503788693666,101,1684968503788693666,camera_1,103
1684968503799177646,102,1684968503799177646,camera_1,104
1684968503809140920,103,1684968503809140920,camera_1,105
1684968503819143533,104,1684968503819143533,camera_1,106
1684968503829104185,105,1684968503829104185,camera_1,107
1684968503839043617,106,1684968503839043617,camera_1,108
1684968503849124670,107,1684968503849124670,camera_1,109
1684968503859135389,108,1684968503859135389,camera_1,110
1684968503868926525,109,1684968503868926525,camera_1,111
1684968503878979682,110,1684968503878979682,camera_1,112
1684968503889021873,111,1684968503889021873,camera_1,113
